movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact
471,STORE_5_V10470,2025-10-02,SALE,41,LBL00133,,7.362,7.21,0.0,6.604,916,,40916.39,5805.15,2025-10-02,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00133,H819150,EARRING LBL00133,EARRING,916.0,7.756,7.598,0.026,6.96,1.0,DES6460,,5010.0,MAIN_STORE,16.0,2025-11-24 11:50:05.225144,41.0,Customer_41,Customer,Net 0,+918289924514
472,STORE_5_V10471,2025-10-02,SALE,61,LBL00135,,10.861,10.848,0.09,9.937,916,,57274.91,5432.87,2025-10-02,,,PENDANT,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00135,H303440,PENDANT LBL00135,PENDANT,916.0,11.01,10.61,0.082,9.718,1.0,DES6415,,5010.0,MAIN_STORE,11.0,2025-11-24 11:50:05.230497,61.0,Customer_61,Customer,Net 30,+919474899565
473,STORE_5_V10472,2025-10-02,SALE,84,LBL00227,,29.946,29.695,0.056,27.201,916,,168889.13,5694.67,2025-10-02,,,BANGLE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_5,LBL00227,H852658,BANGLE LBL00227,BANGLE,916.0,27.852,27.673,0.0,25.348,1.0,DES6640,,5002.0,MAIN_STORE,20.0,2025-11-24 11:50:05.465535,84.0,Customer_84,Customer,Net 15,+918244608630
474,STORE_5_V10473,2025-10-02,SALE,32,LBL00077,,32.517,31.993,0.05,29.306,916,,186216.61,5718.71,2025-10-02,,,BRACELET,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_5,LBL00077,H825318,BRACELET LBL00077,BRACELET,916.0,32.413,32.33,0.022,29.614,1.0,DES3686,,5003.0,MAIN_STORE,21.0,2025-11-24 11:50:05.078353,32.0,Customer_32,Customer,Net 30,+919343446878
475,STORE_5_V10474,2025-10-02,SALE,46,LBL00009,,14.087,14.063,0.006,12.882,916,,76052.8,5267.59,2025-10-02,,,BANGLE,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00009,H780956,BANGLE LBL00009,BANGLE,916.0,15.392,14.974,0.028,13.716,1.0,DES7332,,5007.0,MAIN_STORE,20.0,2025-11-24 11:50:04.900958,46.0,Customer_46,Customer,Net 30,+919451001264
476,STORE_5_V10475,2025-10-02,SALE,77,LBL00009,,12.961,12.848,0.008,11.769,916,,69434.31,5343.11,2025-10-02,,,BANGLE,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00009,H780956,BANGLE LBL00009,BANGLE,916.0,15.392,14.974,0.028,13.716,1.0,DES7332,,5007.0,MAIN_STORE,20.0,2025-11-24 11:50:04.900958,77.0,Customer_77,Customer,Net 30,+919996893560
477,STORE_5_V10476,2025-10-02,SALE,59,LBL00014,,15.438,15.312,0.0,14.026,916,,88642.17,5767.08,2025-10-02,,,BANGLE,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_5,LBL00014,H687923,BANGLE LBL00014,BANGLE,916.0,15.63,15.425,0.008,14.13,1.0,DES1352,,5001.0,MAIN_STORE,20.0,2025-11-24 11:50:04.913305,59.0,Customer_59,Customer,Net 15,+917742610535
478,STORE_5_V10477,2025-10-03,SALE,60,LBL00179,,20.72,20.446,0.045,18.729,916,,118470.81,5828.84,2025-10-03,,,NECKLACE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_5,LBL00179,H248433,NECKLACE LBL00179,NECKLACE,916.0,17.902,17.387,0.047,15.926,1.0,DES5641,,5018.0,MAIN_STORE,11.0,2025-11-24 11:50:05.348104,60.0,Customer_60,Customer,Net 15,+919961788388
479,STORE_5_V10478,2025-10-03,SALE,82,LBL00070,,59.691,59.216,0.013,54.242,916,,327783.42,5918.19,2025-10-03,,,NECKLACE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_5,LBL00070,H249149,NECKLACE LBL00070,NECKLACE,916.0,58.732,58.25,0.021,53.357,1.0,DES8595,,5014.0,MAIN_STORE,13.0,2025-11-24 11:50:05.053860,82.0,Customer_82,Customer,Net 30,+919167796058
480,STORE_5_V10479,2025-10-04,SALE,4,LBL00237,,27.357,27.31,0.0,20.482,750,,125325.35,5934.86,2025-10-04,,,BRACELET,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_5,LBL00237,H321476,BRACELET LBL00237,BRACELET,750.0,27.796,27.393,0.092,20.544,1.0,DES3841,,5015.0,MAIN_STORE,20.0,2025-11-24 11:50:05.489589,4.0,Customer_4,Customer,Net 30,+917174603960
481,STORE_5_V10480,2025-10-04,SALE,87,LBL00010,,14.912,14.824,0.0,13.579,916,,80658.46,5470.6,2025-10-04,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00010,H499194,EARRING LBL00010,EARRING,916.0,14.294,13.863,0.012,12.699,1.0,DES9331,,5003.0,MAIN_STORE,17.0,2025-11-24 11:50:04.903405,87.0,Customer_87,Customer,Net 0,+919043780174
482,STORE_5_V10481,2025-10-04,SALE,72,LBL00246,,6.403,6.337,0.0,5.805,916,,35156.81,5857.57,2025-10-04,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00246,H927251,RING LBL00246,RING,916.0,6.325,6.095,0.048,5.583,1.0,DES7974,,5019.0,MAIN_STORE,8.0,2025-11-24 11:50:05.511366,72.0,Customer_72,Customer,Net 15,+917232477787
483,STORE_5_V10482,2025-10-04,SALE,77,LBL00119,,8.387,8.221,0.0,7.53,916,,46944.97,5761.68,2025-10-04,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00119,H650912,PENDANT LBL00119,PENDANT,916.0,8.817,8.619,0.0,7.895,1.0,DES6797,,5004.0,MAIN_STORE,10.0,2025-11-24 11:50:05.191620,77.0,Customer_77,Customer,Net 30,+919996893560
484,STORE_5_V10483,2025-10-04,SALE,98,LBL00214,,32.775,32.57,0.0,29.834,916,,176495.44,5743.29,2025-10-04,,,BRACELET,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_5,LBL00214,H720928,BRACELET LBL00214,BRACELET,916.0,31.91,31.651,0.024,28.992,1.0,DES8584,,5010.0,MAIN_STORE,21.0,2025-11-24 11:50:05.434565,98.0,Customer_98,Customer,Net 30,+919645686265
485,STORE_5_V10484,2025-10-04,SALE,31,LBL00037,,68.288,67.89,0.003,39.716,585,,244429.35,5935.54,2025-10-04,,,NECKLACE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_5,LBL00037,H862398,NECKLACE LBL00037,NECKLACE,585.0,66.907,66.509,0.009,38.908,1.0,DES1483,,5010.0,MAIN_STORE,13.0,2025-11-24 11:50:04.968295,31.0,Customer_31,Customer,Net 30,+918033895513
486,STORE_5_V10485,2025-10-04,SALE,24,LBL00092,,11.377,10.845,0.003,9.934,916,,59848.71,5535.4,2025-10-04,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00092,H669902,EARRING LBL00092,EARRING,916.0,11.102,10.966,0.016,10.045,1.0,DES1094,,5019.0,MAIN_STORE,17.0,2025-11-24 11:50:05.123491,24.0,Customer_24,Customer,Net 30,+917679362694
487,STORE_5_V10486,2025-10-04,SALE,24,LBL00232,,7.596,7.11,0.002,5.333,750,,29670.96,5261.55,2025-10-04,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00232,H100884,PENDANT LBL00232,PENDANT,750.0,8.068,7.983,0.0,5.987,1.0,DES6885,,5003.0,MAIN_STORE,10.0,2025-11-24 11:50:05.476474,24.0,Customer_24,Customer,Net 30,+917679362694
488,STORE_5_V10487,2025-10-04,SALE,68,LBL00058,,10.764,10.64,0.007,7.98,750,,44976.36,5469.69,2025-10-04,,,BANGLE,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00058,H871051,BANGLE LBL00058,BANGLE,750.0,10.133,9.668,0.066,7.251,1.0,DES7232,,5010.0,MAIN_STORE,19.0,2025-11-24 11:50:05.019018,68.0,Customer_68,Customer,Net 15,+917517717617
489,STORE_5_V10488,2025-10-04,SALE,97,LBL00162,,40.746,40.481,0.0,23.681,585,,149051.45,5814.01,2025-10-04,,,BANGLE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_5,LBL00162,H906859,BANGLE LBL00162,BANGLE,585.0,39.183,38.945,0.0,22.783,1.0,DES2609,,5016.0,MAIN_STORE,21.0,2025-11-24 11:50:05.298948,97.0,Customer_97,Customer,Net 30,+917842240083
490,STORE_5_V10489,2025-10-04,SALE,30,LBL00150,,14.912,14.711,0.0,13.475,916,,83085.99,5869.84,2025-10-04,,,CHAIN,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00150,H839525,CHAIN LBL00150,CHAIN,916.0,15.494,15.331,0.0,14.043,1.0,DES6152,,5001.0,MAIN_STORE,3.0,2025-11-24 11:50:05.265934,30.0,Customer_30,Customer,Net 15,+918389211119
491,STORE_5_V10490,2025-10-04,SALE,46,LBL00213,,6.276,6.082,0.0,3.558,585,,22656.51,5724.45,2025-10-04,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00213,H977394,PENDANT LBL00213,PENDANT,585.0,5.854,5.747,0.066,3.362,1.0,DES8972,,5003.0,MAIN_STORE,10.0,2025-11-24 11:50:05.432167,46.0,Customer_46,Customer,Net 30,+919451001264
492,STORE_5_V10491,2025-10-05,SALE,61,LBL00035,,46.342,46.222,0.0,42.339,916,,241866.05,5367.85,2025-10-05,,,BANGLE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_5,LBL00035,H684413,BANGLE LBL00035,BANGLE,916.0,44.288,43.824,0.0,40.143,1.0,DES9732,,5003.0,MAIN_STORE,21.0,2025-11-24 11:50:04.962931,61.0,Customer_61,Customer,Net 30,+919474899565
493,STORE_5_V10492,2025-10-05,SALE,13,LBL00099,,37.476,36.877,0.0,33.779,916,,212473.12,5702.48,2025-10-05,,,BRACELET,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_5,LBL00099,H293818,BRACELET LBL00099,BRACELET,916.0,40.277,39.948,0.095,36.593,1.0,DES3429,,5001.0,MAIN_STORE,21.0,2025-11-24 11:50:05.142593,13.0,Customer_13,Customer,Net 0,+919448250186
494,STORE_5_V10493,2025-10-05,SALE,55,LBL00096,,11.952,11.518,0.0,10.55,916,,58785.37,5408.99,2025-10-05,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00096,H730421,EARRING LBL00096,EARRING,916.0,11.971,11.618,0.064,10.642,1.0,DES1107,,5007.0,MAIN_STORE,17.0,2025-11-24 11:50:05.135078,55.0,Customer_55,Customer,Net 30,+918717120387
495,STORE_5_V10494,2025-10-05,SALE,55,LBL00193,,8.397,8.37,0.011,7.667,916,,47242.86,5590.48,2025-10-05,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00193,H342948,EARRING LBL00193,EARRING,916.0,8.676,8.236,0.016,7.544,1.0,DES4666,,5004.0,MAIN_STORE,16.0,2025-11-24 11:50:05.381151,55.0,Customer_55,Customer,Net 30,+918717120387
496,STORE_5_V10495,2025-10-05,SALE,51,LBL00114,,41.347,41.243,0.062,24.127,585,,137813.63,5267.34,2025-10-05,,,BANGLE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_5,LBL00114,H650131,BANGLE LBL00114,BANGLE,585.0,39.36,39.073,0.008,22.858,1.0,DES4438,,5006.0,MAIN_STORE,21.0,2025-11-24 11:50:05.180508,51.0,Customer_51,Customer,Net 15,+918576609019
497,STORE_5_V10496,2025-10-05,SALE,78,LBL00022,,3.952,3.451,0.0,2.588,750,,16778.09,5828.52,2025-10-05,,,RING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_5,LBL00022,H954441,RING LBL00022,RING,750.0,4.535,4.36,0.103,3.27,1.0,DES1482,,5017.0,MAIN_STORE,7.0,2025-11-24 11:50:04.932563,78.0,Customer_78,Customer,Net 0,+917657978181
498,STORE_5_V10497,2025-10-05,SALE,44,LBL00154,,10.251,9.681,0.037,8.868,916,,55528.36,5897.83,2025-10-05,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00154,H650607,EARRING LBL00154,EARRING,916.0,11.099,10.67,0.014,9.774,1.0,DES5953,,5005.0,MAIN_STORE,17.0,2025-11-24 11:50:05.278591,44.0,Customer_44,Customer,Net 30,+918185226852
499,STORE_5_V10498,2025-10-05,SALE,92,LBL00009,,12.867,12.662,0.082,11.598,916,,73579.74,5610.99,2025-10-05,,,BANGLE,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00009,H780956,BANGLE LBL00009,BANGLE,916.0,15.392,14.974,0.028,13.716,1.0,DES7332,,5007.0,MAIN_STORE,20.0,2025-11-24 11:50:04.900958,92.0,Customer_92,Customer,Net 15,+919997331061
500,STORE_5_V10499,2025-10-05,SALE,118,LBL00033,,1.77,1.36,0.022,1.246,916,,7656.58,5708.84,2025-10-05,,,RING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_5,LBL00033,H550955,RING LBL00033,RING,916.0,1.674,1.286,0.004,1.178,1.0,DES3378,,5018.0,MAIN_STORE,6.0,2025-11-24 11:50:04.957601,118.0,Customer_118,Customer,Net 0,+917234238999
501,STORE_5_V10500,2025-10-05,SALE,98,LBL00045,,36.204,36.067,0.0,33.037,916,,199161.03,5604.68,2025-10-05,,,CHAIN,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_5,LBL00045,H476712,CHAIN LBL00045,CHAIN,916.0,37.99,37.63,0.134,34.47,1.0,DES2302,,5015.0,MAIN_STORE,4.0,2025-11-24 11:50:04.986280,98.0,Customer_98,Customer,Net 30,+919645686265
502,STORE_5_V10501,2025-10-06,SALE,65,LBL00079,,11.629,11.416,0.0,8.562,750,,49969.84,5689.9,2025-10-06,,,CHAIN,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00079,H764873,CHAIN LBL00079,CHAIN,750.0,12.023,11.79,0.047,8.842,1.0,DES6946,,5002.0,MAIN_STORE,3.0,2025-11-24 11:50:05.084763,65.0,Customer_65,Customer,Net 15,+917337057834
503,STORE_5_V10502,2025-10-06,SALE,78,LBL00095,,14.698,14.207,0.015,8.311,585,,47767.96,5258.03,2025-10-06,,,CHAIN,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00095,H530074,CHAIN LBL00095,CHAIN,585.0,16.376,16.036,0.014,9.381,1.0,DES8239,,5002.0,MAIN_STORE,3.0,2025-11-24 11:50:05.132644,78.0,Customer_78,Customer,Net 0,+917657978181
504,STORE_5_V10503,2025-10-07,SALE,101,LBL00045,,33.964,33.528,0.0,30.712,916,,172559.05,5319.75,2025-10-07,,,CHAIN,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_5,LBL00045,H476712,CHAIN LBL00045,CHAIN,916.0,37.99,37.63,0.134,34.47,1.0,DES2302,,5015.0,MAIN_STORE,4.0,2025-11-24 11:50:04.986280,101.0,Customer_101,Customer,Net 0,+918143565474
505,STORE_5_V10504,2025-10-07,SALE,57,LBL00095,,16.116,15.883,0.0,9.292,585,,53473.03,5270.71,2025-10-07,,,CHAIN,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_5,LBL00095,H530074,CHAIN LBL00095,CHAIN,585.0,16.376,16.036,0.014,9.381,1.0,DES8239,,5002.0,MAIN_STORE,3.0,2025-11-24 11:50:05.132644,57.0,Customer_57,Customer,Net 30,+917331578205
506,STORE_5_V10505,2025-10-07,SALE,76,LBL00075,,2.177,2.153,0.013,1.972,916,,11073.89,5363.77,2025-10-07,,,RING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_5,LBL00075,H575718,RING LBL00075,RING,916.0,2.27,2.069,0.016,1.895,1.0,DES4308,,5014.0,MAIN_STORE,7.0,2025-11-24 11:50:05.071912,76.0,Customer_76,Customer,Net 0,+918403731150
507,STORE_5_V10506,2025-10-07,SALE,91,LBL00218,,19.043,18.913,0.005,17.324,916,,107337.94,5856.3,2025-10-07,,,BRACELET,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_5,LBL00218,H908812,BRACELET LBL00218,BRACELET,916.0,19.098,18.736,0.028,17.162,1.0,DES7208,,5010.0,MAIN_STORE,20.0,2025-11-24 11:50:05.444447,91.0,Customer_91,Customer,Net 15,+919155313861
508,STORE_5_V10507,2025-10-07,SALE,102,LBL00235,,3.02,2.96,0.0,2.711,916,,17191.65,5836.86,2025-10-07,,,EARRING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_5,LBL00235,H846348,EARRING LBL00235,EARRING,916.0,3.027,2.694,0.023,2.468,1.0,DES7271,,5012.0,MAIN_STORE,15.0,2025-11-24 11:50:05.484179,102.0,Customer_102,Customer,Net 15,+918389042400
509,STORE_5_V10508,2025-10-07,SALE,62,LBL00150,,15.592,15.297,0.0,14.012,916,,84128.37,5516.72,2025-10-07,,,CHAIN,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_5,LBL00150,H839525,CHAIN LBL00150,CHAIN,916.0,15.494,15.331,0.0,14.043,1.0,DES6152,,5001.0,MAIN_STORE,3.0,2025-11-24 11:50:05.265934,62.0,Customer_62,Customer,Net 0,+919556498528
510,STORE_5_V10509,2025-10-07,SALE,87,LBL00030,,9.903,9.341,0.013,5.464,585,,35994.05,5870.82,2025-10-07,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00030,H784167,PENDANT LBL00030,PENDANT,585.0,8.768,8.607,0.085,5.035,1.0,DES3270,,5018.0,MAIN_STORE,10.0,2025-11-24 11:50:04.951289,87.0,Customer_87,Customer,Net 0,+919043780174
511,STORE_5_V10510,2025-10-07,SALE,9,LBL00208,,6.004,5.457,0.0,4.999,916,,30850.84,5589.1,2025-10-07,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00208,H169268,EARRING LBL00208,EARRING,916.0,5.796,5.508,0.05,5.045,1.0,DES6582,,5006.0,MAIN_STORE,16.0,2025-11-24 11:50:05.419888,9.0,Customer_9,Customer,Net 30,+917992214765
512,STORE_5_V10511,2025-10-07,SALE,88,LBL00037,,65.708,65.336,0.0,38.222,585,,234814.55,5574.76,2025-10-07,,,NECKLACE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_5,LBL00037,H862398,NECKLACE LBL00037,NECKLACE,585.0,66.907,66.509,0.009,38.908,1.0,DES1483,,5010.0,MAIN_STORE,13.0,2025-11-24 11:50:04.968295,88.0,Customer_88,Customer,Net 30,+917211789542
513,STORE_5_V10512,2025-10-07,SALE,21,LBL00040,,34.188,34.12,0.025,31.254,916,,181200.66,5630.55,2025-10-07,,,BANGLE,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_5,LBL00040,H916953,BANGLE LBL00040,BANGLE,916.0,33.668,33.194,0.0,30.406,1.0,DES4079,,5003.0,MAIN_STORE,21.0,2025-11-24 11:50:04.973904,21.0,Customer_21,Customer,Net 0,+917774797220
514,STORE_5_V10513,2025-10-07,SALE,57,LBL00083,,10.306,10.167,0.022,9.313,916,,57261.19,5571.09,2025-10-07,,,CHAIN,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00083,H905579,CHAIN LBL00083,CHAIN,916.0,9.71,9.415,0.0,8.624,1.0,DES3799,,5010.0,MAIN_STORE,2.0,2025-11-24 11:50:05.097466,57.0,Customer_57,Customer,Net 30,+917331578205
515,STORE_5_V10514,2025-10-07,SALE,18,LBL00092,,11.37,11.027,0.024,10.101,916,,59084.29,5541.08,2025-10-07,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00092,H669902,EARRING LBL00092,EARRING,916.0,11.102,10.966,0.016,10.045,1.0,DES1094,,5019.0,MAIN_STORE,17.0,2025-11-24 11:50:05.123491,18.0,Customer_18,Customer,Net 15,+919896923497
516,STORE_5_V10515,2025-10-08,SALE,111,LBL00096,,12.278,12.152,0.005,11.131,916,,64549.86,5261.55,2025-10-08,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00096,H730421,EARRING LBL00096,EARRING,916.0,11.971,11.618,0.064,10.642,1.0,DES1107,,5007.0,MAIN_STORE,17.0,2025-11-24 11:50:05.135078,111.0,Customer_111,Customer,Net 0,+918502020490
517,STORE_5_V10516,2025-10-08,SALE,1,LBL00046,,7.24,7.153,0.037,6.552,916,,40017.6,5597.33,2025-10-08,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00046,H240600,RING LBL00046,RING,916.0,7.735,7.265,0.08,6.655,1.0,DES9230,,5019.0,MAIN_STORE,8.0,2025-11-24 11:50:04.988720,1.0,Customer_1,Customer,Net 30,+918786505393
518,STORE_5_V10517,2025-10-08,SALE,79,LBL00143,,7.667,7.637,0.0,6.995,916,,40178.68,5446.42,2025-10-08,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00143,H661916,EARRING LBL00143,EARRING,916.0,7.302,7.115,0.0,6.518,1.0,DES1306,,5006.0,MAIN_STORE,16.0,2025-11-24 11:50:05.249802,79.0,Customer_79,Customer,Net 0,+919893241312
519,STORE_5_V10518,2025-10-08,SALE,22,LBL00015,,29.759,29.398,0.04,26.929,916,,159801.94,5769.28,2025-10-08,,,NECKLACE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_5,LBL00015,H359409,NECKLACE LBL00015,NECKLACE,916.0,31.49,31.248,0.0,28.623,1.0,DES9673,,5009.0,MAIN_STORE,12.0,2025-11-24 11:50:04.915761,22.0,Customer_22,Customer,Net 30,+918724674934
520,STORE_5_V10519,2025-10-09,SALE,2,LBL00070,,55.135,54.768,0.0,50.167,916,,305586.88,5714.66,2025-10-09,,,NECKLACE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_5,LBL00070,H249149,NECKLACE LBL00070,NECKLACE,916.0,58.732,58.25,0.021,53.357,1.0,DES8595,,5014.0,MAIN_STORE,13.0,2025-11-24 11:50:05.053860,2.0,Customer_2,Customer,Net 15,+917250396691
521,STORE_5_V10520,2025-10-09,SALE,39,LBL00090,,29.143,28.764,0.071,26.348,916,,155372.54,5329.53,2025-10-09,,,BANGLE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_5,LBL00090,H752801,BANGLE LBL00090,BANGLE,916.0,32.247,31.72,0.062,29.056,1.0,DES5146,,5000.0,MAIN_STORE,21.0,2025-11-24 11:50:05.116952,39.0,Customer_39,Customer,Net 0,+919223115272
522,STORE_5_V10521,2025-10-10,SALE,13,LBL00130,,4.649,4.613,0.0,4.226,916,,25647.53,5700.5,2025-10-10,,,EARRING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_5,LBL00130,H366776,EARRING LBL00130,EARRING,916.0,5.166,5.07,0.001,4.644,1.0,DES2111,,5009.0,MAIN_STORE,16.0,2025-11-24 11:50:05.217904,13.0,Customer_13,Customer,Net 0,+919448250186
523,STORE_5_V10522,2025-10-10,SALE,7,LBL00019,,8.697,8.173,0.002,7.486,916,,42778.98,5399.87,2025-10-10,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00019,H755602,PENDANT LBL00019,PENDANT,916.0,9.54,9.263,0.084,8.485,1.0,DES5953,,5007.0,MAIN_STORE,10.0,2025-11-24 11:50:04.925601,7.0,Customer_7,Customer,Net 0,+919231172272
524,STORE_5_V10523,2025-10-10,SALE,70,LBL00026,,1.868,1.675,0.0,1.534,916,,8982.35,5393.04,2025-10-10,,,EARRING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_5,LBL00026,H810929,EARRING LBL00026,EARRING,916.0,1.757,1.685,0.0,1.543,1.0,DES4726,,5013.0,MAIN_STORE,14.0,2025-11-24 11:50:04.942369,70.0,Customer_70,Customer,Net 30,+917049110293
525,STORE_5_V10524,2025-10-10,SALE,47,LBL00044,,7.033,6.553,0.0,3.834,585,,22395.97,5618.37,2025-10-10,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_5,LBL00044,H343461,EARRING LBL00044,EARRING,585.0,7.534,7.106,0.017,4.157,1.0,DES4783,,5000.0,MAIN_STORE,16.0,2025-11-24 11:50:04.983998,47.0,Customer_47,Customer,Net 30,+917664494972
526,STORE_5_V10525,2025-10-10,SALE,10,LBL00188,,23.516,22.986,0.026,21.055,916,,131418.65,5742.42,2025-10-10,,,BRACELET,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_5,LBL00188,H957150,BRACELET LBL00188,BRACELET,916.0,22.744,22.562,0.025,20.667,1.0,DES4246,,5017.0,MAIN_STORE,20.0,2025-11-24 11:50:05.369726,10.0,Customer_10,Customer,Net 30,+918654984428
527,STORE_5_V10526,2025-10-10,SALE,54,LBL00057,,10.168,9.662,0.0,5.652,585,,35106.7,5708.87,2025-10-10,,,PENDANT,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00057,H913920,PENDANT LBL00057,PENDANT,585.0,9.726,9.45,0.019,5.528,1.0,DES1685,,5019.0,MAIN_STORE,10.0,2025-11-24 11:50:05.016711,54.0,Customer_54,Customer,Net 15,+917394729488
528,STORE_5_V10527,2025-10-10,SALE,90,LBL00167,,26.92,26.627,0.0,19.97,750,,120432.21,5654.17,2025-10-10,,,NECKLACE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_5,LBL00167,H820426,NECKLACE LBL00167,NECKLACE,750.0,30.997,30.84,0.024,23.13,1.0,DES2426,,5010.0,MAIN_STORE,12.0,2025-11-24 11:50:05.313215,90.0,Customer_90,Customer,Net 15,+917365411459
529,STORE_5_V10528,2025-10-10,SALE,76,LBL00131,,11.477,11.05,0.021,6.464,585,,35781.15,5356.69,2025-10-10,,,NECKLACE,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00131,H414870,NECKLACE LBL00131,NECKLACE,585.0,10.552,10.148,0.0,5.936,1.0,DES9301,,5017.0,MAIN_STORE,11.0,2025-11-24 11:50:05.220335,76.0,Customer_76,Customer,Net 0,+918403731150
530,STORE_5_V10529,2025-10-10,SALE,17,LBL00091,,10.257,10.199,0.0,5.966,585,,39224.71,5916.06,2025-10-10,,,RING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_5,LBL00091,H580921,RING LBL00091,RING,585.0,9.31,8.711,0.013,5.096,1.0,DES9153,,5015.0,MAIN_STORE,8.0,2025-11-24 11:50:05.120194,17.0,Customer_17,Customer,Net 30,+919476322069
531,STORE_5_V10530,2025-10-10,SALE,15,LBL00117,,2.027,1.761,0.011,1.321,750,,8066.04,5848.02,2025-10-10,,,RING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_5,LBL00117,H607157,RING LBL00117,RING,750.0,2.156,2.123,0.0,1.592,1.0,DES5705,,5013.0,MAIN_STORE,7.0,2025-11-24 11:50:05.187422,15.0,Customer_15,Customer,Net 30,+919397199956
